45383,I82609,Acute embolism and thrombosis of unspecified veins of unspecified upper extremity
45384,I82A19,Acute embolism and thrombosis of unspecified axillary vein
45385,I82B19,Acute embolism and thrombosis of unspecified subclavian vein
45386,I82C19,Acute embolism and thrombosis of unspecified internal jugular vein
45387,I82290,Acute embolism and thrombosis of other thoracic veins
45389,I82890,Acute embolism and thrombosis of other specified veins
4539,I8291,Chronic embolism and thrombosis of unspecified vein
4540,I83009,Varicose veins of unspecified lower extremity with ulcer of unspecified site
4541,I8310,Varicose veins of unspecified lower extremity with inflammation
4542,I83209,Varicose veins of unspecified lower extremity with both ulcer of unspecified site and inflammation
4548,I83899,Varicose veins of unspecified lower extremities with other complications
4549,I8390,Asymptomatic varicose veins of unspecified lower extremity
4550,K648,Other hemorrhoids
4551,K648,Other hemorrhoids
4552,K648,Other hemorrhoids
4553,K644,Residual hemorrhoidal skin tags
4554,K645,Perianal venous thrombosis
4555,K644,Residual hemorrhoidal skin tags
4556,K649,Unspecified hemorrhoids
4557,K645,Perianal venous thrombosis
4558,K648,Other hemorrhoids
4559,K644,Residual hemorrhoidal skin tags
4560,I8501,Esophageal varices with bleeding
4561,I8500,Esophageal varices without bleeding
45620,I8511,Secondary esophageal varices with bleeding
45621,I8510,Secondary esophageal varices without bleeding
4563,I860,Sublingual varices
4564,I861,Scrotal varices
4565,I862,Pelvic varices
4566,I863,Vulval varices
4568,I868,Varicose veins of other specified sites
4570,I972,Postmastectomy lymphedema syndrome
4571,I890,Lymphedema
4572,I891,Lymphangitis
4578,I898,Other specified noninfective disorders of lymphatic vessels and lymph nodes
4579,I899,Noninfective disorder of lymphatic vessels and lymph nodes
4580,I951,Orthostatic hypotension
4581,I9589,Other hypotension
45821,I953,Hypotension of hemodialysis
45829,I952,Hypotension due to drugs
4588,I9589,Other hypotension
4589,I959,Hypotension
4590,R58,Hemorrhage
45910,I87009,Postthrombotic syndrome without complications of unspecified extremity
45911,I87019,Postthrombotic syndrome with ulcer of unspecified lower extremity
45912,I87029,Postthrombotic syndrome with inflammation of unspecified lower extremity
45913,I87039,Postthrombotic syndrome with ulcer and inflammation of unspecified lower extremity
45919,I87099,Postthrombotic syndrome with other complications of unspecified lower extremity
4592,I871,Compression of vein
45930,I87309,Chronic venous hypertension (idiopathic) without complications of unspecified lower extremity
45931,I87319,Chronic venous hypertension (idiopathic) with ulcer of unspecified lower extremity
45932,I87329,Chronic venous hypertension (idiopathic) with inflammation of unspecified lower extremity
45933,I87339,Chronic venous hypertension (idiopathic) with ulcer and inflammation of unspecified lower extremity
45939,I87399,Chronic venous hypertension (idiopathic) with other complications of unspecified lower extremity
45981,I872,Venous insufficiency (chronic) (peripheral)
45989,I998,Other disorder of circulatory system
4599,I999,Unspecified disorder of circulatory system
460,J00,Acute nasopharyngitis [common cold]
4610,J0100,Acute maxillary sinusitis
4611,J0110,Acute frontal sinusitis
4612,J0120,Acute ethmoidal sinusitis
4613,J0130,Acute sphenoidal sinusitis
4618,J0140,Acute pansinusitis
4619,J0190,Acute sinusitis
462,J029,Acute pharyngitis
463,J0390,Acute tonsillitis
46400,J040,Acute laryngitis
46401,J050,Acute obstructive laryngitis [croup]
46410,J0410,Acute tracheitis without obstruction
46411,J0411,Acute tracheitis with obstruction
46420,J042,Acute laryngotracheitis
46421,J050,Acute obstructive laryngitis [croup]
46430,J0510,Acute epiglottitis without obstruction
46431,J0511,Acute epiglottitis with obstruction
4644,J050,Acute obstructive laryngitis [croup]
46450,J0430,Supraglottitis
46451,J0431,Supraglottitis
4650,J060,Acute laryngopharyngitis
4658,J069,Acute upper respiratory infection
4659,J069,Acute upper respiratory infection
4660,J209,Acute bronchitis
46611,J210,Acute bronchiolitis due to respiratory syncytial virus
46619,J218,Acute bronchiolitis due to other specified organisms
470,J342,Deviated nasal septum
4710,J330,Polyp of nasal cavity
4711,J331,Polypoid sinus degeneration
4718,J338,Other polyp of sinus
4719,J339,Nasal polyp
4720,J310,Chronic rhinitis
4721,J312,Chronic pharyngitis
4722,J311,Chronic nasopharyngitis
4730,J320,Chronic maxillary sinusitis
4731,J321,Chronic frontal sinusitis
4732,J322,Chronic ethmoidal sinusitis
4733,J323,Chronic sphenoidal sinusitis
4738,J324,Chronic pansinusitis
4739,J329,Chronic sinusitis
47400,J3501,Chronic tonsillitis
47401,J3502,Chronic adenoiditis
47402,J3503,Chronic tonsillitis and adenoiditis
47410,J353,Hypertrophy of tonsils with hypertrophy of adenoids
47411,J351,Hypertrophy of tonsils
47412,J352,Hypertrophy of adenoids
4742,J358,Other chronic diseases of tonsils and adenoids
4748,J358,Other chronic diseases of tonsils and adenoids
4749,J359,Chronic disease of tonsils and adenoids
475,J36,Peritonsillar abscess
4760,J370,Chronic laryngitis
4761,J371,Chronic laryngotracheitis
4770,J301,Allergic rhinitis due to pollen
4771,J305,Allergic rhinitis due to food
4772,J3081,Allergic rhinitis due to animal (cat) (dog) hair and dander
4778,J302,Other seasonal allergic rhinitis
4779,J300,Vasomotor rhinitis
4780,J343,Hypertrophy of nasal turbinates
47811,J3481,Nasal mucositis (ulcerative)
47819,J341,Cyst and mucocele of nose and nasal sinus
47820,J392,Other diseases of pharynx
47821,J391,Other abscess of pharynx
47822,J390,Retropharyngeal and parapharyngeal abscess
47824,J390,Retropharyngeal and parapharyngeal abscess
47825,J392,Other diseases of pharynx
47826,J392,Other diseases of pharynx
47829,J392,Other diseases of pharynx
47830,J3800,Paralysis of vocal cords and larynx
47831,J3801,Paralysis of vocal cords and larynx
47832,J3801,Paralysis of vocal cords and larynx
47833,J3802,Paralysis of vocal cords and larynx
47834,J3802,Paralysis of vocal cords and larynx
4784,J381,Polyp of vocal cord and larynx
4785,J383,Other diseases of vocal cords
4786,J384,Edema of larynx
47870,J387,Other diseases of larynx
47871,J387,Other diseases of larynx
47874,J386,Stenosis of larynx
47875,J385,Laryngeal spasm
47879,J387,Other diseases of larynx
4788,J393,Upper respiratory tract hypersensitivity reaction
4789,J398,Other specified diseases of upper respiratory tract
4800,J120,Adenoviral pneumonia
4801,J121,Respiratory syncytial virus pneumonia
4802,J122,Parainfluenza virus pneumonia
4803,J1281,Pneumonia due to SARS-associated coronavirus
4808,J1289,Other viral pneumonia
4809,J129,Viral pneumonia
481,J13,Pneumonia due to Streptococcus pneumoniae
4820,J150,Pneumonia due to Klebsiella pneumoniae
4821,J151,Pneumonia due to Pseudomonas
4822,J14,Pneumonia due to Hemophilus influenzae
48230,J154,Pneumonia due to other streptococci
48231,J154,Pneumonia due to other streptococci
48232,J153,Pneumonia due to streptococcus
48239,J154,Pneumonia due to other streptococci
48240,J1520,Pneumonia due to staphylococcus
48241,J15211,Pneumonia due to Methicillin susceptible Staphylococcus aureus
48242,J15212,Pneumonia due to Methicillin resistant Staphylococcus aureus
48249,J1529,Pneumonia due to other staphylococcus
48281,J158,Pneumonia due to other specified bacteria
48282,J155,Pneumonia due to Escherichia coli
48283,J156,Pneumonia due to other aerobic Gram-negative bacteria
48284,A481,Legionnaires' disease
48289,J158,Pneumonia due to other specified bacteria
4829,J159,Unspecified bacterial pneumonia
4830,J157,Pneumonia due to Mycoplasma pneumoniae
4831,J160,Chlamydial pneumonia
4838,J168,Pneumonia due to other specified infectious organisms
4841,B250,Cytomegaloviral pneumonitis
4843,A3791,Whooping cough
4845,A221,Pulmonary anthrax
4846,B440,Invasive pulmonary aspergillosis
4847,J17,Pneumonia in diseases classified elsewhere
4848,J17,Pneumonia in diseases classified elsewhere
485,J180,Bronchopneumonia
486,J189,Pneumonia
4870,J1100,Influenza due to unidentified influenza virus with unspecified type of pneumonia
4871,J101,Influenza due to other identified influenza virus with other respiratory manifestations
4878,J112,Influenza due to unidentified influenza virus with gastrointestinal manifestations
48801,J09X1,Influenza due to identified novel influenza A virus with pneumonia
48802,J09X2,Influenza due to identified novel influenza A virus with other respiratory manifestations
48809,J09X3,Influenza due to identified novel influenza A virus with gastrointestinal manifestations
48811,J1008,Influenza due to other identified influenza virus with other specified pneumonia
48812,J101,Influenza due to other identified influenza virus with other respiratory manifestations
48819,J09X9,Influenza due to identified novel influenza A virus with other manifestations
48881,J09X1,Influenza due to identified novel influenza A virus with pneumonia
48882,J09X2,Influenza due to identified novel influenza A virus with other respiratory manifestations
48889,J09X3,Influenza due to identified novel influenza A virus with gastrointestinal manifestations
490,J40,Bronchitis
4910,J410,Simple chronic bronchitis
4911,J411,Mucopurulent chronic bronchitis
49120,J449,Chronic obstructive pulmonary disease
49121,J441,Chronic obstructive pulmonary disease with (acute) exacerbation
49122,J440,Chronic obstructive pulmonary disease with acute lower respiratory infection
4918,J418,Mixed simple and mucopurulent chronic bronchitis
4919,J42,Unspecified chronic bronchitis
4920,'J439',Emphysema
4928,'J439',Emphysema
49300,J4520,Mild intermittent asthma
49301,J4522,Mild intermittent asthma with status asthmaticus
49302,J4521,Mild intermittent asthma with (acute) exacerbation
49310,J4520,Mild intermittent asthma
49311,J4522,Mild intermittent asthma with status asthmaticus
49312,J4521,Mild intermittent asthma with (acute) exacerbation
49320,J449,Chronic obstructive pulmonary disease
49321,J440,Chronic obstructive pulmonary disease with acute lower respiratory infection
49322,J441,Chronic obstructive pulmonary disease with (acute) exacerbation
49381,J45990,Exercise induced bronchospasm
49382,J45991,Cough variant asthma
49390,J45909,Unspecified asthma
49391,J45902,Unspecified asthma with status asthmaticus
49392,J45901,Unspecified asthma with (acute) exacerbation
4940,J479,Bronchiectasis
4941,J471,Bronchiectasis with (acute) exacerbation
4950,J670,Farmer's lung
4951,J671,Bagassosis
4952,J672,Bird fancier's lung
4953,J673,Suberosis
4954,J674,Maltworker's lung
4955,J675,Mushroom-worker's lung
4956,J676,Maple-bark-stripper's lung
4957,J677,Air conditioner and humidifier lung
4958,J678,Hypersensitivity pneumonitis due to other organic dusts
4959,J679,Hypersensitivity pneumonitis due to unspecified organic dust
496,J449,Chronic obstructive pulmonary disease
500,J60,Coalworker's pneumoconiosis
501,J61,Pneumoconiosis due to asbestos and other mineral fibers
502,J628,Pneumoconiosis due to other dust containing silica
503,J630,Aluminosis (of lung)
504,J660,Byssinosis
505,J64,Unspecified pneumoconiosis
5060,J680,Bronchitis and pneumonitis due to chemicals
5061,J681,Pulmonary edema due to chemicals
5062,J682,Upper respiratory inflammation due to chemicals
5063,J683,Other acute and subacute respiratory conditions due to chemicals
5064,J684,Chronic respiratory conditions due to chemicals
5069,J689,Unspecified respiratory condition due to chemicals
5070,J690,Pneumonitis due to inhalation of food and vomit
5071,J691,Pneumonitis due to inhalation of oils and essences
5078,J698,Pneumonitis due to inhalation of other solids and liquids
5080,J700,Acute pulmonary manifestations due to radiation
5081,J701,Chronic and other pulmonary manifestations due to radiation
5082,J705,Respiratory conditions due to smoke inhalation
5088,J708,Respiratory conditions due to other specified external agents
5089,J709,Respiratory conditions due to unspecified external agent
5100,J860,Pyothorax with fistula
5109,J869,Pyothorax without fistula
5110,J941,Fibrothorax
5111,J90,Pleural effusion
51181,J910,Malignant pleural effusion
51189,J90,Pleural effusion
5119,J918,Pleural effusion in other conditions classified elsewhere
5120,J930,Spontaneous tension pneumothorax
5121,J95811,Postprocedural pneumothorax
5122,J95812,Postprocedural air leak
51281,J9311,Primary spontaneous pneumothorax
51282,J9312,Secondary spontaneous pneumothorax
51283,J9381,Chronic pneumothorax
51284,J9382,Other air leak
51289,J9383,Other pneumothorax
5130,J851,Abscess of lung with pneumonia
5131,J853,Abscess of mediastinum
514,J811,Chronic pulmonary edema
515,J8410,Pulmonary fibrosis
5160,J8401,Alveolar proteinosis
5161,J8403,Idiopathic pulmonary hemosiderosis
5162,J8402,Pulmonary alveolar microlithiasis
51630,J84111,Idiopathic interstitial pneumonia
51631,J84112,Idiopathic pulmonary fibrosis
51632,J84113,Idiopathic non-specific interstitial pneumonitis
51633,J84114,Acute interstitial pneumonitis
51634,J84115,Respiratory bronchiolitis interstitial lung disease
51635,J842,Lymphoid interstitial pneumonia
51636,J84116,Cryptogenic organizing pneumonia
51637,J84117,Desquamative interstitial pneumonia
5164,J8481,Lymphangioleiomyomatosis
5165,J8482,Adult pulmonary Langerhans cell histiocytosis
51661,J84841,Neuroendocrine cell hyperplasia of infancy
51662,J84842,Pulmonary interstitial glycogenosis
51663,J8483,Surfactant mutations of the lung
51664,J84843,Alveolar capillary dysplasia with vein misalignment
51669,J84848,Other interstitial lung diseases of childhood
5168,8409,Other alveolar and parieto-alveolar conditions
5169,J849,Interstitial pulmonary disease
5171,J17,Pneumonia in diseases classified elsewhere
5172,M3481,Systemic sclerosis with lung involvement
5173,J99,Respiratory disorders in diseases classified elsewhere
5178,J99,Respiratory disorders in diseases classified elsewhere
5180,J9811,Atelectasis
5181,J982,Interstitial emphysema
5182,J983,Compensatory emphysema
5183,J82,Pulmonary eosinophilia
5184,J810,Acute pulmonary edema
51851,J95821,Acute postprocedural respiratory failure
51852,J951,Acute pulmonary insufficiency following thoracic surgery
51853,J95822,Acute and chronic postprocedural respiratory failure
5186,B4481,Allergic bronchopulmonary aspergillosis
5187,J9584,Transfusion-related acute lung injury (TRALI)
51881,J9600,Acute respiratory failure
51882,J80,Acute respiratory distress syndrome
51883,J9610,Chronic respiratory failure
51884,J9620,Acute and chronic respiratory failure
51889,J984,Other disorders of lung
51900,J9500,Unspecified tracheostomy complication
51901,J9502,Infection of tracheostomy stoma
51902,J9503,Malfunction of tracheostomy stoma
51909,J9501,Hemorrhage from tracheostomy stoma
51911,J9801,Acute bronchospasm
51919,J398,Other specified diseases of upper respiratory tract
5192,J985,Diseases of mediastinum
5193,J985,Diseases of mediastinum
5194,J986,Disorders of diaphragm
5198,J988,Other specified respiratory disorders
5199,J989,Respiratory disorder
5200,K000,Anodontia
5201,K001,Supernumerary teeth
5202,K002,Abnormalities of size and form of teeth
5203,K003,Mottled teeth
5204,K004,Disturbances in tooth formation
5205,K005,Hereditary disturbances in tooth structure
5206,K006,Disturbances in tooth eruption
5207,K007,Teething syndrome
5208,K008,Other disorders of tooth development
5209,K009,Disorder of tooth development
52100,K029,Dental caries
52101,K0261,Dental caries on smooth surface limited to enamel
52102,K0262,Dental caries on smooth surface penetrating into dentin
52103,K0263,Dental caries on smooth surface penetrating into pulp
52104,K023,Arrested dental caries
52105,K0389,Other specified diseases of hard tissues of teeth
52106,K0251,Dental caries on pit and fissure surface limited to enamel
52107,K0261,Dental caries on smooth surface limited to enamel
52108,K027,Dental root caries
52109,K029,Dental caries
52110,K030,Excessive attrition of teeth
52111,K030,Excessive attrition of teeth
52112,K030,Excessive attrition of teeth
52113,K030,Excessive attrition of teeth
52114,K030,Excessive attrition of teeth
52115,K030,Excessive attrition of teeth
52120,K031,Abrasion of teeth
52121,K031,Abrasion of teeth
52122,K031,Abrasion of teeth
52123,K031,Abrasion of teeth
52124,K031,Abrasion of teeth
52125,K031,Abrasion of teeth
52130,K032,Erosion of teeth
52131,K032,Erosion of teeth
52132,K032,Erosion of teeth
52133,K032,Erosion of teeth
52134,K032,Erosion of teeth
52135,K032,Erosion of teeth
52140,K033,Pathological resorption of teeth
52141,K033,Pathological resorption of teeth
52142,K033,Pathological resorption of teeth
52149,K033,Pathological resorption of teeth
5215,K034,Hypercementosis
5216,K035,Ankylosis of teeth
5217,K037,Posteruptive color changes of dental hard tissues
52181,K0381,Cracked tooth
52189,K0389,Other specified diseases of hard tissues of teeth
5219,K039,Disease of hard tissues of teeth
5220,K040,Pulpitis
5221,K041,Necrosis of pulp
5222,K042,Pulp degeneration
5223,K043,Abnormal hard tissue formation in pulp
5224,K044,Acute apical periodontitis of pulpal origin
5225,K047,Periapical abscess without sinus
5226,K045,Chronic apical periodontitis
5227,K046,Periapical abscess with sinus
5228,K048,Radicular cyst
5229,K0490,Unspecified diseases of pulp and periapical tissues
52300,K0500,Acute gingivitis
52301,K0501,Acute gingivitis
52310,K0510,Chronic gingivitis
52311,K0511,Chronic gingivitis
52320,K060,Gingival recession
52321,K060,Gingival recession
52322,K060,Gingival recession
52323,K060,Gingival recession
52324,K060,Gingival recession
52325,K060,Gingival recession
52330,K0520,Aggressive periodontitis
52331,K0521,Aggressive periodontitis
52332,K0522,Aggressive periodontitis
52333,K0520,Aggressive periodontitis
52340,K0530,Chronic periodontitis
52341,K0531,Chronic periodontitis
52342,K0532,Chronic periodontitis
5235,K054,Periodontosis
5236,K036,Deposits [accretions] on teeth
5238,K055,Other periodontal diseases
5239,K056,Periodontal disease
52400,M2600,Unspecified anomaly of jaw size
52401,M2601,Maxillary hyperplasia
52402,M2603,Mandibular hyperplasia
52403,M2602,Maxillary hypoplasia
52404,M2604,Mandibular hypoplasia
52405,M2605,Macrogenia
52406,M2606,Microgenia
52407,M2607,Excessive tuberosity of jaw
52409,M2609,Other specified anomalies of jaw size
52410,M2610,Unspecified anomaly of jaw-cranial base relationship
52411,M2611,Maxillary asymmetry
52412,M2612,Other jaw asymmetry
52419,M2619,Other specified anomalies of jaw-cranial base relationship
52420,M2620,Unspecified anomaly of dental arch relationship
52421,M26211,Malocclusion
52422,M26212,Malocclusion
52423,M26213,Malocclusion
52424,M26220,Open anterior occlusal relationship
52425,M26221,Open posterior occlusal relationship
52426,M2623,Excessive horizontal overlap
52427,M2624,Reverse articulation
52428,M2625,Anomalies of interarch distance
52429',M2629,Other anomalies of dental arch relationship
52430,M2630,Unspecified anomaly of tooth position of fully erupted tooth or teeth
52431,M2631,Crowding of fully erupted teeth
52432,M2632,Excessive spacing of fully erupted teeth
52433,M2633,Horizontal displacement of fully erupted tooth or teeth
52434,M2634,Vertical displacement of fully erupted tooth or teeth
52435,M2635,Rotation of fully erupted tooth or teeth
52436,M2636,Insufficient interocclusal distance of fully erupted teeth (ridge)
52437,M2637,Excessive interocclusal distance of fully erupted teeth
52439,M2639,Other anomalies of tooth position of fully erupted tooth or teeth
5244,M264,Malocclusion
52450,M2650,Dentofacial functional abnormalities
52451,M2651,Abnormal jaw closure
52452,M2652,Limited mandibular range of motion
52453,M2653,Deviation in opening and closing of the mandible
52454,M2654,Insufficient anterior guidance
52455,M2655,Centric occlusion maximum intercuspation discrepancy
52456,M2656,Non-working side interference
52457,M2657,Lack of posterior occlusal support
52459,M2659,Other dentofacial functional abnormalities
52460,M2660,Temporomandibular joint disorder
52461,M2661,Adhesions and ankylosis of temporomandibular joint
52462,M2662,Arthralgia of temporomandibular joint
52463,M2663,Articular disc disorder of temporomandibular joint
52464,M2669,Other specified disorders of temporomandibular joint
52469,M2669,Other specified disorders of temporomandibular joint
52470,M2670,Unspecified alveolar anomaly
52471,M2671,Alveolar maxillary hyperplasia
52472,M2672,Alveolar mandibular hyperplasia
52473,M2673,Alveolar maxillary hypoplasia
52474,M2674,Alveolar mandibular hypoplasia
52475,M2679,Other specified alveolar anomalies
52476,M2679,Other specified alveolar anomalies
52479,M2679,Other specified alveolar anomalies
52481,M2681,Anterior soft tissue impingement
52482,M2682,Posterior soft tissue impingement
52489,M2689,Other dentofacial anomalies
5249,M269,Dentofacial anomaly
5250,K080,Exfoliation of teeth due to systemic causes
52510,K08109,Complete loss of teeth
52511,K08419,Partial loss of teeth due to trauma
52512,K08429,Partial loss of teeth due to periodontal diseases
52513,K08439,Partial loss of teeth due to caries
52519,K08499,Partial loss of teeth due to other specified cause
52520,K0820,Unspecified atrophy of edentulous alveolar ridge
52521,K0821,Minimal atrophy of the mandible
52522,K0822,Moderate atrophy of the mandible
52523,K0823,Severe atrophy of the mandible
52524,K0824,Minimal atrophy of maxilla
52525,K0825,Moderate atrophy of the maxilla
52526,K0826,Severe atrophy of the maxilla
5253,K083,Retained dental root
52540,K08109,Complete loss of teeth
52541,K08101,Complete loss of teeth
52542,K08102,Complete loss of teeth
52543,K08103,Complete loss of teeth
52544,K08104,Complete loss of teeth
52550,K08409,Partial loss of teeth
52551,K08401,Partial loss of teeth
52552,K08402,Partial loss of teeth
52553,K08403,Partial loss of teeth
52554,K08404,Partial loss of teeth
52560,K0850,Unsatisfactory restoration of tooth
52561,K0851,Open restoration margins of tooth
52562,K0852,Unrepairable overhanging of dental restorative materials
52563,K08530,Fractured dental restorative material without loss of material
52564,K08531,Fractured dental restorative material with loss of material
52565,K0854,Contour of existing restoration of tooth biologically incompatible with oral health
52566,K0855,Allergy to existing dental restorative material
52567,K0856,Poor aesthetic of existing restoration of tooth
52569,K0859,Other unsatisfactory restoration of tooth
52571,M2761,Osseointegration failure of dental implant
52572,M2762,Post-osseointegration biological failure of dental implant
52573,M2763,Post-osseointegration mechanical failure of dental implant
52579,M2769,Other endosseous dental implant failure
5258,M2679,Other specified alveolar anomalies
5259,K089,Disorder of teeth and supporting structures
5260,K090,Developmental odontogenic cysts
5261,K091,Developmental (nonodontogenic) cysts of oral region
5262,M2749,Other cysts of jaw
5263,M271,Giant cell granuloma
5264,M272,Inflammatory conditions of jaws
5265,M273,Alveolitis of jaws
52661,M2751,Perforation of root canal space due to endodontic treatment
52662,M2752,Endodontic overfill
52663,M2753,Endodontic underfill
52669,M2759,Other periradicular pathology associated with previous endodontic treatment
52681,M278,Other specified diseases of jaws
52689,M278,Other specified diseases of jaws
5269,M279,Disease of jaws
5270,K110,Atrophy of salivary gland
5271,K111,Hypertrophy of salivary gland
5272,K1120,Sialoadenitis
5273,K113,Abscess of salivary gland
5274,K114,Fistula of salivary gland
5275,K115,Sialolithiasis
5276,K116,Mucocele of salivary gland
5277,K117,Disturbances of salivary secretion
5278,K118,Other diseases of salivary glands
5279,K119,Disease of salivary gland
52800,K1230,Oral mucositis (ulcerative)
52801,K1231,Oral mucositis (ulcerative) due to antineoplastic therapy
52802,K1232,Oral mucositis (ulcerative) due to other drugs
52809,K1239,Other oral mucositis (ulcerative)
5281,A690,Necrotizing ulcerative stomatitis
5282,K120,Recurrent oral aphthae
5283,K122,Cellulitis and abscess of mouth
5284,K098,Other cysts of oral region
5285,K130,Diseases of lips
5286,K1321,Leukoplakia of oral mucosa
52871,K1322,Minimal keratinized residual ridge mucosa
52872,K1323,Excessive keratinized residual ridge mucosa
52879,K1329,Other disturbances of oral epithelium
5288,K135,Oral submucous fibrosis
5289,K1370,Unspecified lesions of oral mucosa
5290,K140,Glossitis
5291,K141,Geographic tongue
5292,K142,Median rhomboid glossitis
5293,K143,Hypertrophy of tongue papillae
5294,K144,Atrophy of tongue papillae
5295,K145,Plicated tongue
5296,K146,Glossodynia
5298,K148,Other diseases of tongue
5299,K149,Disease of tongue
5300,K220,Achalasia of cardia
53010,K209,Esophagitis
53011,K210,Gastro-esophageal reflux disease with esophagitis
53012,K209,Esophagitis
53013,K200,Eosinophilic esophagitis
53019,K208,Other esophagitis
53020,K2210,Ulcer of esophagus without bleeding
53021,K2211,Ulcer of esophagus with bleeding
5303,K222,Esophageal obstruction
5304,K223,Perforation of esophagus
5305,K224,Dyskinesia of esophagus
5306,K225,Diverticulum of esophagus
5307,K226,Gastro-esophageal laceration-hemorrhage syndrome
53081,K219,Gastro-esophageal reflux disease without esophagitis
53082,K228,Other specified diseases of esophagus
53083,K228,Other specified diseases of esophagus
53084,J860,Pyothorax with fistula
53085,K2270,Barrett's esophagus without dysplasia
53086,K9432,Esophagostomy infection
53087,K9433,Esophagostomy malfunction
53089,K228,Other specified diseases of esophagus
5309,K229,Disease of esophagus
53100,K250,Acute gastric ulcer with hemorrhage
53101,K250,Acute gastric ulcer with hemorrhage
53101,K5660,Unspecified intestinal obstruction
53110,K251,Acute gastric ulcer with perforation
53111,K251,Acute gastric ulcer with perforation
53111,K5660,Unspecified intestinal obstruction
53120,K252,Acute gastric ulcer with both hemorrhage and perforation
53121,K252,Acute gastric ulcer with both hemorrhage and perforation
53121,K5660,Unspecified intestinal obstruction
53130,K253,Acute gastric ulcer without hemorrhage or perforation
53131,K253,Acute gastric ulcer without hemorrhage or perforation
53131,K5660,Unspecified intestinal obstruction
53140,K254,Chronic or unspecified gastric ulcer with hemorrhage
53141,K254,Chronic or unspecified gastric ulcer with hemorrhage
53141,K5660,Unspecified intestinal obstruction
53150,K255,Chronic or unspecified gastric ulcer with perforation
53151,K255,Chronic or unspecified gastric ulcer with perforation
53151,K5660,Unspecified intestinal obstruction
53160,K256,Chronic or unspecified gastric ulcer with both hemorrhage and perforation
53161,K256,Chronic or unspecified gastric ulcer with both hemorrhage and perforation
53161,K5660,Unspecified intestinal obstruction
53170,K257,Chronic gastric ulcer without hemorrhage or perforation
53171,K257,Chronic gastric ulcer without hemorrhage or perforation
53171,K5660,Unspecified intestinal obstruction
53190,K259,Gastric ulcer
53191,K259,Gastric ulcer
53191,K5660,Unspecified intestinal obstruction
53200,K260,Acute duodenal ulcer with hemorrhage
53201,K260,Acute duodenal ulcer with hemorrhage
53201,K5660,Unspecified intestinal obstruction
53210,K261,Acute duodenal ulcer with perforation
53211,K261,Acute duodenal ulcer with perforation
53211,K5660,Unspecified intestinal obstruction
53220,K262,Acute duodenal ulcer with both hemorrhage and perforation
53221,K262,Acute duodenal ulcer with both hemorrhage and perforation
53221,K5660,Unspecified intestinal obstruction
53230,K263,Acute duodenal ulcer without hemorrhage or perforation
53231,K263,Acute duodenal ulcer without hemorrhage or perforation
53231,K5660,Unspecified intestinal obstruction
53240,K264,Chronic or unspecified duodenal ulcer with hemorrhage
53241,K264,Chronic or unspecified duodenal ulcer with hemorrhage
53241,K5660,Unspecified intestinal obstruction
53250,K265,Chronic or unspecified duodenal ulcer with perforation
53251,K265,Chronic or unspecified duodenal ulcer with perforation
53251,K5660,Unspecified intestinal obstruction
53260,K266,Chronic or unspecified duodenal ulcer with both hemorrhage and perforation
53261,K266,Chronic or unspecified duodenal ulcer with both hemorrhage and perforation
53261,K5660,Unspecified intestinal obstruction
53270,K267,Chronic duodenal ulcer without hemorrhage or perforation
53271,K267,Chronic duodenal ulcer without hemorrhage or perforation
53271,K5660,Unspecified intestinal obstruction
53290,K269,Duodenal ulcer
53291,K269,Duodenal ulcer
53291,K5660,Unspecified intestinal obstruction
53300,K270,Acute peptic ulcer
53301,K270,Acute peptic ulcer
53310,K271,Acute peptic ulcer
53311,K271,Acute peptic ulcer
53320,K272,Acute peptic ulcer
53321,K272,Acute peptic ulcer
53330,K273,Acute peptic ulcer
53331,K273,Acute peptic ulcer
53340,K274,Chronic or unspecified peptic ulcer
53341,K274,Chronic or unspecified peptic ulcer
53350,K275,Chronic or unspecified peptic ulcer
53351,K275,Chronic or unspecified peptic ulcer
53360,K276,Chronic or unspecified peptic ulcer
53361,K276,Chronic or unspecified peptic ulcer
53370,K277,Chronic peptic ulcer
53371,K277,Chronic peptic ulcer
53390,K279,Peptic ulcer
53391,K279,Peptic ulcer
53400,K280,Acute gastrojejunal ulcer with hemorrhage
53401,K280,Acute gastrojejunal ulcer with hemorrhage
53410,K281,Acute gastrojejunal ulcer with perforation
53411,K281,Acute gastrojejunal ulcer with perforation
53420,K282,Acute gastrojejunal ulcer with both hemorrhage and perforation
53421,K282,Acute gastrojejunal ulcer with both hemorrhage and perforation
53430,K283,Acute gastrojejunal ulcer without hemorrhage or perforation
53431,K283,Acute gastrojejunal ulcer without hemorrhage or perforation
53440,K284,Chronic or unspecified gastrojejunal ulcer with hemorrhage
53441,K284,Chronic or unspecified gastrojejunal ulcer with hemorrhage
53450,K285,Chronic or unspecified gastrojejunal ulcer with perforation
53451,K285,Chronic or unspecified gastrojejunal ulcer with perforation
53460,K286,Chronic or unspecified gastrojejunal ulcer with both hemorrhage and perforation
53461,K286,Chronic or unspecified gastrojejunal ulcer with both hemorrhage and perforation
53470,K287,Chronic gastrojejunal ulcer without hemorrhage or perforation
53471,K287,Chronic gastrojejunal ulcer without hemorrhage or perforation
53490,K289,Gastrojejunal ulcer
53491,K289,Gastrojejunal ulcer
53500,K2900,Acute gastritis without bleeding
53501,K2901,Acute gastritis with bleeding
